TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments,TOI int,planet count,Multiplanet System,Single Transit,p_mean,p_sd,r_mean,r_sd,rhat_ok,exo_r
21119973.0,5347.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,36.7,88.7,0.0,0.0,0.0,PC,PC,13.032,0.02,,1.0,qlp-s44-faintsearch,QLP,02:24:32.85,24:06:05.57,,,,,2459522.248291,0.0006561,1.7109175,3.6e-06,1.625,0.205,10.594016,0.006818,9710.0,6.27994,7.44992,0.666691,324.161,1182.0,42.0,,,4686.8,201.7,,,0.72,0.06,,,,,"18,42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5347.0,1.0,False,False,,,,,,0.0948611605257694
366527844.0,5348.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,44.0,41.5,0.0,0.0,0.0,PC,PC,12.4069,0.017,,1.0,qlp-s44-faintsearch,QLP,05:05:54.81,32:43:23.27,-0.676,0.085,-1.313,0.049,2459518.385204,0.0013886,3.0891442,0.0001572,1.534,0.154,10.155552,0.00898,9310.0,8.27123,14.5048,0.896473,314.47,1173.0,37.0,631.337,17.7835,6622.0,166.1,4.23,0.1,1.49,0.08,,,1.39,0.229933,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5348.0,1.0,False,False,,,,,,0.08924724060455742
26054627.0,5349.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,34.2,97.0,0.0,0.0,0.0,PC,PC,13.8117,0.007,,1.0,qlp-s44-faintsearch,QLP,03:30:51.02,20:52:46.66,37.14,0.131,-19.382,0.089,2459521.813826,0.0017811,3.3176675,0.0001424,1.796,0.141,27.499597,0.022586,25010.0,20.8026,9.42671,0.409875,29.6839,650.0,25.0,188.336,2.1015,3640.0,157.0,4.66,0.01,0.59,0.02,,,0.576672,0.0204883,"42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5349.0,1.0,False,False,,,,,,0.14647970475048908
68808155.0,5350.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,41.8,140.3,0.0,2.0,0.0,PC,PC,11.1846,0.006,,1.0,qlp-s44-faintsearch,QLP,04:57:36.55,21:36:07.11,-1.556,0.116,-23.974,0.058,2459520.679657,0.0013409,7.5811005,0.0003228,4.457,0.118,10.72559,0.001743,9830.0,1.60497,11.5863,0.957323,321.879,1180.0,82.0,277.419,4.057,6257.6,169.7,4.41,0.11,1.14,0.09,-0.117,0.158,1.217,0.182249,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5350.0,1.0,False,False,,,,,,0.09317711055884646
27476314.0,5351.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,33.3,28.4,0.0,0.0,0.0,PC,PC,12.8807,0.007,,1.0,qlp-s44-faintsearch,QLP,05:13:29.38,18:15:34.47,0.418,0.049,-4.598,0.031,2459523.18765,0.0034445,2.8817237,0.0003267,1.596,0.229,7.933071,0.014051,7280.0,12.9414,14.306,0.992239,310.304,1169.0,10.0,796.298,18.831,6182.0,125.3,4.08,0.08,1.64,0.09,,,1.18,0.16827,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5351.0,1.0,False,False,,,,,,0.0799730562654915
69995219.0,5352.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,21.3,64.9,0.0,0.0,0.0,PC,PC,12.6022,0.006,,1.0,qlp-s44-faintsearch,QLP,05:12:09.52,28:32:48.75,-1.922,0.057,6.144,0.036,2459523.255686,0.0041254,2.0389145,0.0002887,1.42,0.554,3.872117,0.0412,3560.0,37.9463,8.65136,0.999615,868.398,1512.0,11.0,508.519,8.745,6396.0,177.7,4.28,0.09,1.36,0.06,,,1.282,0.199468,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5352.0,1.0,False,False,,,,,,0.05831963491701122
113919944.0,5353.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,29.4,76.2,0.0,0.0,0.0,PC,PC,12.55,0.009,,1.0,qlp-s44-faintsearch,QLP,03:36:39.67,19:33:57.31,4.558,0.048,-14.963,0.03,2459524.201966,0.0025809,1.2297408,0.0001024,1.234,0.139,4.373456,0.007153,4020.0,6.58768,9.99875,0.673167,1036.94,1580.0,8.0,647.462,10.3255,6186.6,135.1,4.19,0.09,1.45,0.08,-0.224,0.043,1.18,0.175127,"42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5353.0,1.0,False,False,,,,,,0.06321891359731949
34781378.0,5354.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,33.1,80.2,0.0,2.0,0.0,PC,PC,12.0664,0.008,,1.0,qlp-s44-faintsearch,QLP,03:05:19.36,28:11:08.97,-0.81,0.179,-2.38,0.147,2459520.861271,0.0008672,4.7949288,1.27e-05,3.898,0.123,7.867451,0.001228,7220.0,1.13101,12.1728,0.75176,487.852,1309.0,46.0,461.002,17.943,5850.0,128.2,4.17,0.09,1.41,0.08,,,1.06,0.133861,"18,42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5354.0,1.0,False,False,,,,,,0.07914813660816139
96170689.0,5355.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,13.2,44.7,0.0,0.0,0.0,PC,PC,12.0647,0.007,,1.0,qlp-s44-faintsearch,QLP,04:51:09.51,34:37:39.81,20.515,0.081,-15.809,0.056,2459517.952944,0.0032738,9.6125545,8.93e-05,4.242,0.509,3.774056,0.004671,3470.0,4.30177,9.05686,0.546357,165.055,998.0,18.0,397.84,6.0475,5825.7,101.7,4.1,0.08,1.51,0.07,0.194,0.039,1.05,0.13357,"19,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5355.0,1.0,False,False,,,,,,0.05498826639517871
467684543.0,5356.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,26.7,52.6,0.0,0.0,0.0,PC,PC,12.5434,0.008,,1.0,qlp-s44-faintsearch,QLP,04:03:51.52,31:46:33.47,-2.239,0.053,0.215,0.03,2459521.25817,0.0040831,3.1948695,0.0005079,3.786,0.312,5.005909,0.003905,4600.0,3.59627,13.3231,0.773565,1793.16,1812.0,21.0,933.117,23.156,6577.4,111.2,3.97,0.09,2.0,0.1,-0.025,0.049,1.37,0.214024,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5356.0,1.0,False,False,,,,,,0.06107234735518183
150006846.0,5357.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,23.7,75.4,0.0,0.0,0.0,PC,PC,12.669,0.006,,1.0,qlp-s44-faintsearch,QLP,04:39:21.9,27:17:16.91,28.908,0.064,-23.799,0.048,2459513.678245,0.0016475,9.6995203,0.0007293,3.998,0.197,13.756197,0.004701,12590.0,4.32995,11.9608,0.77657,95.3586,870.0,37.0,343.58,3.31,5504.0,332.4,4.38,0.1,1.06,0.07,,,0.966,0.147278,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5357.0,1.0,False,False,,,,,,0.10344837760800173
46631742.0,5358.01,,2.0,4.0,2.0,2.0,1.0,4.0,4.0,7.6,46.8,0.0,1.0,0.0,PC,PC,11.5278,0.006,,1.0,qlp-s44-faintsearch,QLP,03:36:44.14,28:33:00.97,19.873,0.091,-45.404,0.062,2459521.958247,0.0024166,2.6599461,1.97e-05,1.662,0.35,1.44499,0.003567,1330.0,3.28535,2.92426,0.281719,148.435,972.0,16.0,138.708,1.063,4636.3,110.2,4.5,0.1,0.8,0.06,0.0535241,0.0251917,0.736,0.0825654,"18,42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search; potential L1 candidate,5358.0,1.0,False,False,2.66,0.0,0.035,0.002,True,0.033511611876527236
90767677.0,5359.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,21.0,115.7,0.0,0.0,0.0,PC,PC,14.8143,0.008,,1.0,qlp-s44-faintsearch,QLP,03:36:15.85,30:12:21.35,38.658,0.183,-24.723,0.152,2459522.004048,0.0031504,1.6817287,0.0001363,0.491,0.297,17.368823,3.46861,15870.0,3189.61,9.28931,2.93309,6.00664,436.0,9.0,175.567,3.847,3174.0,157.0,4.76,0.01,0.47,0.02,,,0.467069,0.0216791,"42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5359.0,1.0,False,False,,,,,,0.1811986338908615
427578289.0,5360.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,21.1,124.8,0.0,0.0,0.0,PC,PC,13.3701,0.007,,1.0,qlp-s44-faintsearch,QLP,03:39:38.43,28:58:50.23,9.034,0.064,-5.383,0.04,2459517.429124,0.0013602,4.0107869,3.05e-05,0.829,0.284,9.038269,5.332355,8290.0,4899.24,24.4253,,115.574,913.0,14.0,895.565,36.8165,6175.1,85.2,4.23,,1.38,,-0.264,0.082,1.18,,"18,42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5360.0,1.0,False,False,,,,,,0.16226697532252993
366602797.0,5361.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,18.4,49.5,0.0,0.0,0.0,PC,FP,13.0581,0.008,,1.0,qlp-s44-faintsearch,QLP,05:06:18.04,31:16:25.59,-1.088,0.054,-7.303,0.032,2459523.395332,0.0069489,1.3574339,0.0003208,2.315,0.373,3.676004,0.009167,3380.0,8.44277,8.22797,,3506.27,2143.0,16.0,703.628,13.5575,6332.0,122.0,4.25,,1.4,,,,1.25,,"43,44",2022-02-28,2022-02-28,2022-03-06 12:02:29,found in faint-star QLP search,5361.0,1.0,False,False,,,,,,0.053880793709316414
308522539.0,5362.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,8.8,30.2,0.0,0.0,0.0,PC,PC,13.357,0.012,,1.0,qlp-s44-faintsearch,QLP,05:01:28.58,28:48:59.78,4.428,0.055,-2.666,0.031,2459505.662464,0.0068725,13.7279713,0.0002402,3.039,0.629,5.671473,0.029315,5210.0,26.9996,11.6412,,59.8936,775.0,9.0,905.181,24.89,6416.5,168.1,4.16,,1.57,,-0.183,0.16,1.29,,"19,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5362.0,1.0,False,False,,,,,,0.06797784911682227
426448042.0,5363.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,14.9,53.5,0.0,0.0,0.0,PC,PC,13.462,0.007,,1.0,qlp-s44-faintsearch,QLP,02:40:48.47,18:49:18.34,20.718,0.057,-4.728,0.048,2459521.5485,0.0032289,6.7504762,0.0006531,3.105,0.384,12.997752,0.015426,11900.0,14.2074,9.83914,,111.352,904.0,23.0,493.144,7.3685,5318.7,59.3,4.5,,0.89,,0.208,0.057,0.92,,"42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5363.0,1.0,False,False,,,,,,0.1013529640891964
366754985.0,5364.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,25.8,50.3,0.0,2.0,0.0,PC,PC,10.8227,0.014,,1.0,qlp-s44-faintsearch,QLP,05:08:01.55,31:53:54.16,-2.382,0.098,-13.629,0.06,2459524.130515,0.0020386,1.4466879,9.1e-06,0.952,0.275,0.749417,0.006243,690.0,5.75017,12.418,1.2835,600.438,1379.0,12.0,645.231,16.7165,6332.0,150.8,3.27,0.09,4.28,0.21,,,1.25,0.190507,"19,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5364.0,1.0,False,False,,,,,,0.026599728707319595
21132157.0,5365.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,9.8,25.7,0.0,2.0,0.0,PC,PC,11.0418,0.009,,1.0,qlp-s44-faintsearch,QLP,02:26:04.75,26:05:30.46,14.097,0.072,-10.155,0.062,2459521.399996,0.0047019,4.0069668,4.43e-05,5.848,0.934,0.847205,0.001536,780.0,1.41469,7.39456,0.585378,2636.63,1996.0,17.0,651.291,18.1495,6080.3,136.6,3.61,0.09,2.76,0.17,0.04,0.016,1.14,0.158325,"18,42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5365.0,1.0,False,False,,,,,,0.024562500461426613
45034406.0,5366.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,18.6,51.7,0.0,1.0,0.0,PC,PC,12.4595,0.02,,1.0,qlp-s44-faintsearch,QLP,06:07:09.5,23:07:53.93,2.468,0.08,-4.026,0.064,2459521.306343,0.0048908,1.5328484,0.0003309,2.227,0.394,3.229435,0.009575,2970.0,8.81882,9.08045,0.734698,3844.96,2193.0,12.0,866.009,30.433,6943.0,186.3,4.17,0.09,1.67,0.09,,,1.52,0.255177,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5366.0,1.0,False,False,,,,,,0.04984943278169836
81178747.0,5367.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,31.6,87.4,0.0,0.0,0.0,PC,PC,12.9139,0.014,,1.0,qlp-s44-faintsearch,QLP,06:07:11.11,27:37:19.35,-11.68,0.045,-0.428,0.038,2459521.649686,0.0019492,1.6647221,0.0001155,1.392,0.144,8.666096,0.012167,7950.0,11.2065,9.78767,0.60143,659.103,1411.0,21.0,571.89,8.091,6155.0,146.4,4.46,0.09,1.06,0.05,,,1.17,0.166874,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5367.0,1.0,False,False,,,,,,0.08465308190610245
56457123.0,5368.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,37.8,90.8,0.0,0.0,0.0,PC,PC,12.8879,0.011,,1.0,qlp-s44-faintsearch,QLP,04:11:34.47,28:10:43,-2.041,0.069,-4.311,0.045,2459519.98093,0.0024554,3.612762,0.0003549,2.8,0.21,8.184651,0.004752,7510.0,4.37639,14.0647,0.679559,1578.1,1755.0,28.0,748.464,17.4105,7976.9,117.7,4.31,0.08,1.6,0.06,-0.061,0.067,1.92,0.299688,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5368.0,1.0,False,False,,,,,,0.08058975049410666
113804153.0,5369.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,17.8,40.2,0.0,0.0,0.0,PC,PC,13.1765,0.009,,1.0,qlp-s44-faintsearch,QLP,03:09:31.65,20:34:41.39,12.02,0.06,-12.714,0.047,2459518.990013,0.0045335,4.2455163,0.000775,4.028,0.381,6.075374,0.007052,5580.0,6.49486,11.4879,,748.73,1457.0,17.0,821.427,21.0565,5905.5,22.9,4.08,,1.56,,-0.0735361,0.0209024,1.07,,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5369.0,1.0,False,False,,,,,,0.06751268321336562
400381085.0,5370.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,40.8,37.0,0.0,0.0,0.0,PC,PC,12.4064,0.007,,1.0,qlp-s44-faintsearch,QLP,06:06:59.31,30:11:21.8,9.017,0.071,6.191,0.063,2459522.197579,0.0016959,3.7539574,0.0002403,2.544,0.128,9.859689,0.003871,9040.0,3.56572,14.5318,0.871992,469.124,1296.0,40.0,621.805,15.8265,6350.0,343.9,4.19,0.11,1.5,0.08,,,1.26,0.236333,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5370.0,1.0,False,False,,,,,,0.08881728099276508
17457400.0,5371.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,90.7,64.5,0.0,0.0,0.0,PC,PC,13.3689,0.01,,1.0,qlp-s44-faintsearch,QLP,04:27:12.06,20:46:29.51,-1.467,0.097,1.862,0.054,2459522.846281,0.0016422,1.27615,8.7e-05,0.992,0.214,16.122871,0.066287,14740.0,61.0505,14.5092,,212.433,1063.0,19.0,324.08,4.225,4671.0,123.0,4.28,,1.03,,,,0.74,,"43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5371.0,1.0,False,False,,,,,,0.12914439534951874
371470493.0,5372.01,,3.0,4.0,3.0,3.0,1.0,4.0,4.0,12.5,44.5,0.0,0.0,0.0,PC,PC,11.8941,0.008,,1.0,qlp-s44-faintsearch,QLP,02:54:17.47,23:11:57.07,29.647,0.084,-11.225,0.082,2459513.585855,0.0022852,11.6270831,7.08e-05,2.383,0.753,3.861221,0.016063,3550.0,14.7949,10.1847,0.888093,58.1485,769.0,14.0,459.882,12.5295,5776.1,125.1,4.05,0.08,1.6,0.09,-0.021,0.056,1.04,0.134997,"18,42,43,44",2022-02-28,2022-02-28,2022-03-02 12:06:42,found in faint-star QLP search,5372.0,1.0,False,False,,,,,,0.05835762098426045
9155187.0,5373.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,56.7,142.3,0.0,0.0,0.0,KP,KP,11.4556,0.006,,1.0,spoc-s47-b02,SPOC,07:46:51.93,39:05:40.09,-21.525,0.074,-23.906,0.044,2459582.167296,0.0005462688,4.18783747823124,0.0001841526,2.99059035976513,0.05615697,12.46514,0.150976,11415.1655183157,139.04398,11.7695064763403,0.6327308,397.47993276932,1138.80286608832,72.59221,276.211,3.8655,5521.95,115.726,4.34199,0.0811434,1.10006999969482,0.0542789,0.299,0.051,0.97,0.128046,47,2022-03-01,2022-02-28,2022-03-02 12:06:42,XO-5 b,5373.0,1.0,False,False,4.188,0.0,0.098,0.002,True,0.0980860514392986
20096620.0,5374.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,127.9,129.6,0.0,0.0,0.0,KP,KP,9.9596,0.007,,1.0,spoc-s47-b02,SPOC/QLP,08:39:31.77,47:21:06.87,-24.142,0.055,-26.346,0.045,2459580.063121,0.0004351924,2.91640044952125,7.712813e-05,3.28681000294742,0.028533638,7.908685,0.050248,7257.70254811599,46.278923,16.778361035147,0.82368296,1978.52445351015,1701.00310016709,144.50359,246.81,2.208,5720.0,119.2,3.92,0.08,1.82744002342224,0.0888216,0.46,0.07,1.02,0.12974,47,2022-03-01,2022-02-28,2022-03-02 12:06:42,HAT-P-13 b,5374.0,1.0,False,False,2.916,0.0,0.085,0.001,True,0.0841735654802271
71268730.0,5375.01,TIC 71268730.01,3.0,4.0,3.0,3.0,1.0,4.0,4.0,155.2,276.8,2.0,0.0,0.0,PC,PC,12.456,0.009,,1.0,spoc-s47-b02,SPOC,07:35:08.37,71:24:02.42,48.468,0.019,19.008,0.028,2459580.736149,0.00032540015,1.72158231207624,3.564165e-05,1.73853683992139,0.025684683,36.883596,0.578697,33400.5104505122,532.85736,11.7046736129653,0.37838557,140.275885767793,877.739220278308,53.205303,121.333,0.221,3865.0,157.0,4.62323,0.0113623,0.633426010608673,0.0187028,,,0.614549,0.0202159,47,2022-03-01,2022-02-28,2022-03-02 12:06:42,orbital period close to variability period,5375.0,1.0,False,False,1.722,0.0,0.171,0.003,True,0.16940753982295145
219113246.0,5376.01,,3.0,5.0,5.0,3.0,1.0,4.0,4.0,28.6,64.1,0.0,1.0,0.0,PC,APC,10.8175,0.007,,1.0,qlp-s48-tois,SPOC,18:07:02.29,70:28:21.95,1.497,0.066,10.81,0.068,2459635.081495,0.0044813,2.9859475,2.02e-05,1.693,0.241,2.162768,0.00687,1990.0,6.32791,13.8449,1.05177,406.89,1251.0,8.0,685.736,16.4045,6417.0,124.477,3.6338,0.0871999,2.87,0.14,,,1.29,0.200232,"14,15,16,17,18,20,21,22,23,24,25,26,40,41,47,48",2022-03-01,2022-05-31,2022-06-03 12:08:33,V-shaped; possibly synchronized; evolved host star,5376.0,1.0,False,False,2.986,0.0,0.067,0.043,True,0.044225957807517466
467153319.0,5377.01,,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.2,33.5,0.0,2.0,4.0,PC,PC,9.3672,0.006,,1.0,qlp-s47-ffi,QLP,08:44:32.41,59:24:24.15,-39.15,2.0,-46.53,2.0,2459605.750481,0.0102496,4.4626933,0.0001249,3.643,0.764,0.32577,0.001339,300.0,1.23363,2.68559,,1155.12,,10.0,214.278,,6803.0,,,,1.62,,,,,,"20,47",2022-03-01,2022-02-28,2022-07-06 00:00:00,weak depth aperture correlation; no centroid offset,5377.0,1.0,False,False,4.466,0.018,0.008,0.009,True,0.015198265162364223
321069529.0,5378.01,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,20.7,25.6,0.0,2.0,2.0,PC,PC,10.2275,0.007,,1.0,qlp-s47-ffi,QLP,06:54:24.49,38:38:45.97,15.992,0.072,-28.869,0.065,2459598.389742,0.0059116,5.2841676,0.0001685,3.41,1.005,0.760281,0.005299,700.0,4.88093,13.6017,,186.605,1029.0,9.0,492.608,11.1965,4626.0,122.0,,,5.09,,,,,,"20,47",2022-03-01,2022-02-28,2022-04-20 00:00:00,weak centroid offset; red giant; variable star; weak BLS,5378.0,1.0,False,False,,,,,,0.024498795370269177
328325110.0,5379.01,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,71.5,132.0,1.0,2.0,2.0,PC,PC,9.59788,0.006,,1.0,qlp-s47-ffi,QLP,07:29:41.79,50:41:01.68,-7.068,0.066,0.371,0.047,2459585.74943,0.0005763,12.7438986,0.0008907,3.703,0.16,11.778755,0.002862,10790.0,2.63559,16.8847,0.808874,215.414,1067.0,159.0,200.226,1.9615,6385.0,132.8,4.21,0.09,1.47,0.07,,,1.277,0.198776,47,2022-03-01,2022-02-28,2022-04-20 00:00:00,Gaia DR2 RV error ~10.16 km/s; large for period,5379.0,1.0,False,False,12.744,0.001,0.106,0.009,True,0.10530411308924892
441587756.0,5380.01,,2.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,31.0,0.0,2.0,2.0,PC,PC,10.1684,0.006,,1.0,qlp-s47-ffi,QLP,07:31:02.68,73:07:43.62,6.31,0.044,-5.511,0.055,2459599.669045,0.0049262,3.7723456,3.93e-05,2.737,0.349,0.412658,0.001316,380.0,1.21189,3.11132,0.233339,743.019,1454.0,9.0,286.781,3.4505,6525.0,130.1,4.18,0.09,1.56,0.07,,,1.343,0.225945,"20,26,40,47",2022-03-01,2022-02-28,2022-04-20 00:00:00,weak signal,5380.0,1.0,False,False,,,,,,0.01828476584366235
241174783.0,5381.01,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,11.7,43.8,0.0,2.0,2.0,PC,PC,9.54224,0.006,,1.0,qlp-s47-ffi,QLP,07:45:28.44,44:07:47.37,2.341,0.073,-16.876,0.051,2459603.311382,0.0036062,4.0735916,4.68e-05,1.365,0.316,0.640773,0.004737,590.0,4.36278,6.60525,0.672853,207.007,1056.0,9.0,390.33,6.9965,6802.3,102.5,3.75,0.08,2.68,0.11,-0.116,0.022,1.464,0.24407,"20,47",2022-03-01,2022-02-28,2022-04-20 00:00:00,weak centroid offset; v-shaped,5381.0,1.0,False,False,4.073,0.001,0.024,0.002,True,0.022595595236945928
356472238.0,5382.01,,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.8,34.3,0.0,2.0,4.0,PC,PC,9.46981,0.006,,1.0,qlp-s47-ffi,QLP,07:47:49.08,48:06:54,-13.408,0.059,3.51,0.048,2459583.856836,0.0049464,14.5507329,0.0052318,4.58,0.798,0.695094,0.001671,640.0,1.53916,4.4541,0.307931,134.395,948.0,12.0,215.238,1.7975,6277.0,131.8,4.06,0.08,1.72,0.08,,,1.226,0.180475,"20,47",2022-03-01,2022-02-28,2022-07-06 00:00:00,,5382.0,1.0,False,False,,,,,,0.023741099987965943
166053959.0,5383.01,,1.0,5.0,5.0,1.0,3.0,4.0,4.0,2.9,142.8,1.0,2.0,2.0,PC,PC,7.90653,0.006,,1.0,qlp-s48-tois,SPOC,14:10:53.01,62:31:19.91,-17.495,0.104,-2.621,0.099,2459635.64596,0.0058674,2.8114961,3.18e-05,3.35,0.509,0.097721,0.000306,90.0,0.282011,1.39962,0.105234,2368.07,1943.0,10.0,102.134,0.592,6768.0,125.338,4.26201,0.0845762,1.47,0.06,,,1.45,0.23877,"15,16,21,23,41,48",2022-03-24,2022-07-07,2022-07-08 12:06:56,potential L1 planet; possible odd-even likely due to detrending; transits stronger in s48 than in previous sectors,5383.0,1.0,False,False,2.805,0.0,0.011,0.001,True,0.0087289524102871
165297570.0,5384.01,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,215.7,271.6,0.0,0.0,0.0,KP,KP,9.6022,0.006,,1.0,spoc-s48-b02,SPOC/QLP,10:28:15.03,25:34:23.29,14.098,0.073,-12.2,0.079,2459610.390465,0.0002237973,2.9895092,5.15e-05,3.350388266192,0.016779294,13.237076,0.055543,12117.7788754425,51.155663,18.8182218449069,0.7559893,1949.87170613221,1694.8109408531,247.27235,218.05,2.0865,6317.0,109.1,4.12,0.08,1.6139600276947,0.0645854,-0.01,0.1,1.24,0.185789,48,2022-03-24,2022-03-24,2022-03-25 12:06:32,KELT-4 A b,5384.0,1.0,False,False,2.99,0.0,0.108,0.001,True,0.10689444340960019
85266608.0,5385.01,,3.0,4.0,3.0,3.0,3.0,4.0,4.0,37.0,37.0,0.0,2.0,1.0,PC,PC,10.8583,0.008,,1.0,spoc-s48-b02,SPOC,10:42:31.37,28:11:55.05,-9.182,0.085,0.852,0.077,2459608.235785,0.0024902683,5.16655485276236,0.00073721877,5.97645236805566,0.13450961,4.543429,0.132074,4175.90932993757,121.63699,14.3194419049654,0.7824828,1508.16559874569,1589.39560270668,25.407656,483.675,12.2885,6238.0,124.118,3.88506,0.0864414,2.07920002937317,0.103347,,,1.21,0.180399,48,2022-03-24,2022-03-24,2022-07-19 00:00:00,nearby neighbor TIC 85266607 (Tmag~16.465),5385.0,1.0,False,False,5.167,0.001,0.062,0.002,True,0.06313920945853631
202425357.0,5386.01,TIC 202425357.01,3.0,4.0,3.0,3.0,3.0,4.0,4.0,68.6,86.9,2.0,2.0,1.0,PC,PC,11.3502,0.007,,1.0,qlp-s49-tois,SPOC,15:04:25.66,60:32:10.43,-16.152,0.062,6.139,0.065,2459661.119183,0.00034,3.6215647,2.1e-06,1.853,0.225,11.241074,0.008251,10300.0,7.59971,15.0169,0.859083,312.479,1171.0,147.0,394.486,5.697,5920.2,43.2,4.17,0.08,1.43,0.07,,,1.1,0.139107,"15,16,22,23,48,49",2022-03-24,2022-07-12,2022-07-19 00:00:00,two stars in pixel,5386.0,1.0,False,False,3.622,0.0,0.104,0.008,True,0.09627500991605778
